State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,temperature,humidity,wind_speed ,Rainfall,soil_type
Assam,LAKHIMPUR,2006,Kharif     ,Cotton(lint),14,6,25.79,51.56,2.66,2149,red
Assam,LAKHIMPUR,2007,Kharif     ,Cotton(lint),13,5,24.98,56.12,2.73,2149,red
Assam,LAKHIMPUR,2008,Kharif     ,Cotton(lint),13,5,24.69,58.88,2.45,2149,red
Assam,LAKHIMPUR,2009,Kharif     ,Cotton(lint),30,13,25.62,53.06,2.86,2149,red
Assam,LAKHIMPUR,2010,Kharif     ,Cotton(lint),10,4,25.73,56.19,2.83,2149,red
Assam,LAKHIMPUR,2011,Kharif     ,Cotton(lint),5,2,24.65,60.06,2.62,2149,red
Assam,LAKHIMPUR,2012,Kharif     ,Cotton(lint),20,9,24.98,53.38,2.97,2149,red
Assam,LAKHIMPUR,2013,Kharif     ,Cotton(lint),18,7,24.48,62.06,2.94,2149,red
Assam,LAKHIMPUR,2014,Kharif     ,Cotton(lint),8,3,25.44,51.19,3.15,2149,red
Assam,MARIGAON,1997,Kharif     ,Cotton(lint),16,6,23.72,68,2.03,1641.3,alluvial
Assam,MARIGAON,1998,Kharif     ,Cotton(lint),17,7,24.29,69.69,1.9,1641.3,alluvial
Assam,MARIGAON,1999,Kharif     ,Cotton(lint),14,6,24.71,67.75,1.91,1641.3,alluvial
Assam,MARIGAON,2000,Kharif     ,Cotton(lint),14,6,23.72,71.88,1.9,1641.3,alluvial
Assam,MARIGAON,2001,Kharif     ,Cotton(lint),14,6,24.27,70.06,1.82,1641.3,alluvial
Assam,MARIGAON,2002,Kharif     ,Cotton(lint),14,6,24.27,70.44,1.94,1641.3,alluvial
Assam,MARIGAON,2003,Kharif     ,Cotton(lint),14,8,23.9,74.25,1.9,1641.3,alluvial
Assam,MARIGAON,2004,Kharif     ,Cotton(lint),10,5,23.45,76.31,1.9,1641.3,alluvial
Assam,MARIGAON,2005,Kharif     ,Cotton(lint),14,7,23.95,74.94,1.98,1641.3,alluvial
Assam,MARIGAON,2006,Kharif     ,Cotton(lint),12,6,24.67,69.19,1.98,1641.3,alluvial
Assam,MARIGAON,2007,Kharif     ,Cotton(lint),16,8,23.82,73.69,1.95,1641.3,alluvial
Assam,MARIGAON,2008,Kharif     ,Cotton(lint),7,4,23.76,75.12,1.96,1641.3,alluvial
Assam,MARIGAON,2009,Kharif     ,Cotton(lint),6,3,24.41,72.31,1.99,1641.3,alluvial
Assam,MARIGAON,2010,Kharif     ,Cotton(lint),6,3,24.02,76.12,2.14,1641.3,alluvial
Assam,MARIGAON,2012,Kharif     ,Cotton(lint),7,4,23.99,75.25,2.11,1641.3,alluvial
Assam,MARIGAON,2013,Kharif     ,Cotton(lint),4,1,24.46,75.25,2.12,1641.3,alluvial
Assam,MARIGAON,2014,Kharif     ,Cotton(lint),4,2,24.98,73.69,2.14,1641.3,alluvial
Assam,NAGAON,1997,Kharif     ,Cotton(lint),78,31,23.72,68,2.03,1512.4,alluvial
Assam,NAGAON,1998,Kharif     ,Cotton(lint),60,25,24.29,69.69,1.9,1512.4,alluvial
Assam,NAGAON,1999,Kharif     ,Cotton(lint),59,24,24.71,67.75,1.91,1512.4,alluvial
Assam,NAGAON,2000,Kharif     ,Cotton(lint),50,20,23.72,71.88,1.9,1512.4,alluvial
Assam,NAGAON,2001,Kharif     ,Cotton(lint),48,19,24.27,70.06,1.82,1512.4,alluvial
Assam,NAGAON,2002,Kharif     ,Cotton(lint),45,18,24.27,70.44,1.94,1512.4,alluvial
Assam,NAGAON,2003,Kharif     ,Cotton(lint),42,17,23.9,74.25,1.9,1512.4,alluvial
Assam,NAGAON,2004,Kharif     ,Cotton(lint),14,6,23.45,76.31,1.9,1512.4,alluvial
Assam,NAGAON,2005,Kharif     ,Cotton(lint),12,5,23.95,74.94,1.98,1512.4,alluvial
Assam,NAGAON,2006,Kharif     ,Cotton(lint),13,5,24.67,69.19,1.98,1512.4,alluvial
Assam,NAGAON,2007,Kharif     ,Cotton(lint),16,6,23.82,73.69,1.95,1512.4,alluvial
Assam,NAGAON,2008,Kharif     ,Cotton(lint),29,11,23.76,75.12,1.96,1512.4,alluvial
Assam,NAGAON,2009,Kharif     ,Cotton(lint),22,9,24.41,72.31,1.99,1512.4,alluvial
Assam,NAGAON,2010,Kharif     ,Cotton(lint),19,7,24.02,76.12,2.14,1512.4,alluvial
Assam,NAGAON,2011,Kharif     ,Cotton(lint),29,11,23.84,74.44,2.05,1512.4,alluvial
Assam,NAGAON,2012,Kharif     ,Cotton(lint),16,6,23.99,75.25,2.11,1512.4,alluvial
Assam,NAGAON,2013,Kharif     ,Cotton(lint),16,7,24.46,75.25,2.12,1512.4,alluvial
Assam,NAGAON,2014,Kharif     ,Cotton(lint),14,7,24.98,73.69,2.14,1512.4,alluvial
Assam,NALBARI,1997,Kharif     ,Cotton(lint),18,8,23.84,69.5,2.56,1873.8,mountain
Assam,NALBARI,1998,Kharif     ,Cotton(lint),18,8,24.42,70.94,2.51,1873.8,mountain
Assam,NALBARI,1999,Kharif     ,Cotton(lint),19,8,24.68,70.31,2.52,1873.8,mountain
Assam,NALBARI,2000,Kharif     ,Cotton(lint),19,8,23.51,75.75,2.48,1873.8,mountain
Assam,NALBARI,2001,Kharif     ,Cotton(lint),18,8,23.75,75.88,2.35,1873.8,mountain
Assam,NALBARI,2002,Kharif     ,Cotton(lint),18,8,23.73,77.06,2.45,1873.8,mountain
Assam,NALBARI,2003,Kharif     ,Cotton(lint),18,8,23.58,78.75,2.37,1873.8,mountain
Assam,NALBARI,2004,Kharif     ,Cotton(lint),18,8,23.4,79.69,2.49,1873.8,mountain
Assam,NALBARI,2005,Kharif     ,Cotton(lint),10,4,23.78,79.06,2.39,1873.8,mountain
Assam,NALBARI,2006,Kharif     ,Cotton(lint),2,1,23.93,76.75,2.45,1873.8,mountain
Assam,NALBARI,2007,Kharif     ,Cotton(lint),2,1,23.81,76.44,2.48,1873.8,mountain
Assam,NALBARI,2008,Kharif     ,Cotton(lint),1,1,23.72,78.19,2.48,1873.8,mountain
Assam,NALBARI,2009,Kharif     ,Cotton(lint),1,1,24.24,75.81,2.54,1873.8,mountain
Assam,NALBARI,2010,Kharif     ,Cotton(lint),1,1,23.96,78.94,2.62,1873.8,mountain
Assam,NALBARI,2011,Kharif     ,Cotton(lint),1,1,23.56,78.44,2.59,1873.8,mountain
Assam,NALBARI,2012,Kharif     ,Cotton(lint),2,1,23.88,77.88,2.52,1873.8,mountain
Assam,NALBARI,2013,Kharif     ,Cotton(lint),1,1,24.25,78.25,2.43,1873.8,mountain
Assam,NALBARI,2014,Kharif     ,Cotton(lint),1,1,24.69,77.31,2.38,1873.8,mountain
Assam,SIVASAGAR,1997,Kharif     ,Cotton(lint),9,4,16.46,70.38,1.73,1744.3,alluvial
Assam,SIVASAGAR,1998,Kharif     ,Cotton(lint),7,2,17.46,70.81,1.73,1744.3,alluvial
Assam,SIVASAGAR,1999,Kharif     ,Cotton(lint),6,2,18.05,67.5,1.7,1744.3,alluvial
Assam,SIVASAGAR,2000,Kharif     ,Cotton(lint),8,4,17.1,70.56,1.7,1744.3,alluvial
Assam,SIVASAGAR,2001,Kharif     ,Cotton(lint),8,4,17.46,70.19,1.66,1744.3,alluvial
Assam,SIVASAGAR,2002,Kharif     ,Cotton(lint),9,4,17.16,72.19,1.69,1744.3,alluvial
Assam,SIVASAGAR,2003,Kharif     ,Cotton(lint),9,5,17.11,74,1.66,1744.3,alluvial
Assam,SIVASAGAR,2004,Kharif     ,Cotton(lint),9,5,16.85,74.94,1.66,1744.3,alluvial
Assam,SIVASAGAR,2005,Kharif     ,Cotton(lint),9,4,17.19,74.62,1.67,1744.3,alluvial
Assam,SIVASAGAR,2006,Kharif     ,Cotton(lint),10,5,17.56,71.69,1.69,1744.3,alluvial
Assam,SIVASAGAR,2007,Kharif     ,Cotton(lint),20,8,17.24,73.88,1.68,1744.3,alluvial
Assam,SIVASAGAR,2008,Kharif     ,Cotton(lint),9,4,17.05,74.56,1.69,1744.3,alluvial
Assam,SIVASAGAR,2009,Kharif     ,Cotton(lint),8,3,17.35,74.31,1.73,1744.3,alluvial
Assam,SIVASAGAR,2010,Kharif     ,Cotton(lint),4,3,17.33,75.19,1.8,1744.3,alluvial
Assam,SIVASAGAR,2011,Kharif     ,Cotton(lint),4,3,16.9,74.69,1.7,1744.3,alluvial
Assam,SIVASAGAR,2012,Kharif     ,Cotton(lint),4,3,17.2,74.5,1.83,1744.3,alluvial
Assam,SIVASAGAR,2013,Kharif     ,Cotton(lint),4,3,17.64,74.62,1.73,1744.3,alluvial
Assam,SIVASAGAR,2014,Kharif     ,Cotton(lint),3,3,17.65,76.5,1.8,1744.3,alluvial
Assam,SONITPUR,1997,Kharif     ,Cotton(lint),31,14,23.72,68,2.03,1788.8,alluvial
Assam,SONITPUR,1998,Kharif     ,Cotton(lint),31,14,24.29,69.69,1.9,1788.8,alluvial
Assam,SONITPUR,1999,Kharif     ,Cotton(lint),34,15,24.71,67.75,1.91,1788.8,alluvial
Assam,SONITPUR,2000,Kharif     ,Cotton(lint),33,15,23.72,71.88,1.9,1788.8,alluvial
Assam,SONITPUR,2001,Kharif     ,Cotton(lint),33,15,24.27,70.06,1.82,1788.8,alluvial
Assam,SONITPUR,2002,Kharif     ,Cotton(lint),26,11,24.27,70.44,1.94,1788.8,alluvial
Assam,SONITPUR,2003,Kharif     ,Cotton(lint),24,11,23.9,74.25,1.9,1788.8,alluvial
Assam,SONITPUR,2004,Kharif     ,Cotton(lint),22,10,23.45,76.31,1.9,1788.8,alluvial
Assam,SONITPUR,2005,Kharif     ,Cotton(lint),14,6,23.95,74.94,1.98,1788.8,alluvial
Assam,SONITPUR,2006,Kharif     ,Cotton(lint),17,8,24.67,69.19,1.98,1788.8,alluvial
Assam,SONITPUR,2007,Kharif     ,Cotton(lint),5,2,23.82,73.69,1.95,1788.8,alluvial
Assam,SONITPUR,2008,Kharif     ,Cotton(lint),1,1,23.76,75.12,1.96,1788.8,alluvial
Assam,SONITPUR,2009,Kharif     ,Cotton(lint),1,1,24.41,72.31,1.99,1788.8,alluvial
Assam,SONITPUR,2010,Kharif     ,Cotton(lint),17,8,24.02,76.12,2.14,1788.8,alluvial
Assam,SONITPUR,2011,Kharif     ,Cotton(lint),1,1,23.84,74.44,2.05,1788.8,alluvial
Assam,SONITPUR,2012,Kharif     ,Cotton(lint),87,41,23.99,75.25,2.11,1788.8,alluvial
Assam,SONITPUR,2013,Kharif     ,Cotton(lint),8,3,24.46,75.25,2.12,1788.8,alluvial
Assam,SONITPUR,2014,Kharif     ,Cotton(lint),10,4,24.98,73.69,2.14,1788.8,alluvial
Assam,TINSUKIA,1998,Kharif     ,Cotton(lint),1,1,24.09,66.94,1.25,1994.4,alluvial
Assam,TINSUKIA,1999,Kharif     ,Cotton(lint),1,1,24.62,64,1.28,1994.4,alluvial
Assam,TINSUKIA,2000,Kharif     ,Cotton(lint),2,1,23.88,66.44,1.28,1994.4,alluvial
Assam,TINSUKIA,2001,Kharif     ,Cotton(lint),1,1,24.55,64.88,1.26,1994.4,alluvial
Assam,TINSUKIA,2002,Kharif     ,Cotton(lint),2,1,24.24,67.44,1.21,1994.4,alluvial
Assam,TINSUKIA,2003,Kharif     ,Cotton(lint),2,1,23.98,68.88,1.2,1994.4,alluvial
Assam,TINSUKIA,2004,Kharif     ,Cotton(lint),2,1,23.5,71.31,1.19,1994.4,alluvial
Assam,TINSUKIA,2005,Kharif     ,Cotton(lint),2,1,23.97,70.38,1.21,1994.4,alluvial
Assam,TINSUKIA,2006,Kharif     ,Cotton(lint),2,1,24.27,68.06,1.23,1994.4,alluvial
Assam,TINSUKIA,2007,Kharif     ,Cotton(lint),2,1,23.71,70.31,1.23,1994.4,alluvial
Assam,TINSUKIA,2008,Kharif     ,Cotton(lint),2,1,23.78,72.06,1.17,1994.4,alluvial
Assam,TINSUKIA,2009,Kharif     ,Cotton(lint),1,1,23.99,73.19,1.13,1994.4,alluvial
Assam,TINSUKIA,2010,Kharif     ,Cotton(lint),2,1,23.77,74.94,1.15,1994.4,alluvial
Assam,TINSUKIA,2011,Kharif     ,Cotton(lint),1,1,23.51,74.56,1.14,1994.4,alluvial
Assam,TINSUKIA,2012,Kharif     ,Cotton(lint),2,1,23.85,74.31,1.24,1994.4,alluvial
Assam,TINSUKIA,2013,Kharif     ,Cotton(lint),1,1,24.61,74.38,1.25,1994.4,alluvial
Assam,TINSUKIA,2014,Kharif     ,Cotton(lint),1,1,24.64,73.38,1.23,1994.4,alluvial
Assam,UDALGURI,2005,Kharif     ,Cotton(lint),4,2,23.71,76.94,2.56,1645,alluvial
Assam,UDALGURI,2006,Kharif     ,Cotton(lint),1,1,24.2,72.44,2.55,1645,alluvial
Assam,UDALGURI,2008,Kharif     ,Cotton(lint),1,1,23.63,76.38,2.59,1645,alluvial
Assam,UDALGURI,2010,Kharif     ,Cotton(lint),1,1,23.88,77.31,2.73,1645,alluvial
Assam,UDALGURI,2011,Kharif     ,Cotton(lint),1,1,23.69,75.56,2.73,1645,alluvial
Assam,UDALGURI,2012,Kharif     ,Cotton(lint),1,1,23.94,75.38,2.63,1645,alluvial
Chhattisgarh,BALRAMPUR,2011,Kharif     ,Cotton(lint),6,1,23.23,60.19,2.77,1645,red
Chhattisgarh,BALRAMPUR,2012,Kharif     ,Cotton(lint),6,6,23.09,59.25,2.74,1645,red
Chhattisgarh,BALRAMPUR,2014,Whole Year ,Cotton(lint),6,1,22.94,62.12,2.76,1645,red
Chhattisgarh,BASTAR,2001,Kharif     ,Cotton(lint),39,30,24.69,66.19,3.05,1535,laterite
Chhattisgarh,BASTAR,2002,Kharif     ,Cotton(lint),39,31,25.12,63.06,3.23,1535,laterite
Chhattisgarh,BASTAR,2003,Kharif     ,Cotton(lint),10,8,25.38,64.75,3.16,1535,laterite
Chhattisgarh,BASTAR,2004,Kharif     ,Cotton(lint),3,2,23.93,71.44,2.95,1535,laterite
Chhattisgarh,BASTAR,2007,Kharif     ,Cotton(lint),2,1,24.58,67.94,3.01,1535,laterite
Chhattisgarh,BASTAR,2009,Whole Year ,Cotton(lint),2,1,25.13,64.25,2.95,1535,laterite
Chhattisgarh,BEMETARA,2011,Kharif     ,Cotton(lint),45,68,25.55,60.44,2.78,1535,laterite
Chhattisgarh,BEMETARA,2012,Kharif     ,Cotton(lint),45,12,25.93,57.75,2.98,948,laterite
Chhattisgarh,BEMETARA,2013,Whole Year ,Cotton(lint),19,23,25.8,61.81,2.87,948,laterite
Chhattisgarh,BEMETARA,2014,Whole Year ,Cotton(lint),23,29,25.83,60.94,3.05,948,laterite
Chhattisgarh,DANTEWADA,2000,Kharif     ,Cotton(lint),5,7,24.96,61.81,2.74,948, red yellow
Chhattisgarh,DANTEWADA,2001,Kharif     ,Cotton(lint),54,33,25.12,64.12,2.71,948, red yellow
Chhattisgarh,DANTEWADA,2002,Kharif     ,Cotton(lint),29,10,25.64,60.69,2.86,948, red yellow
Chhattisgarh,DANTEWADA,2005,Kharif     ,Cotton(lint),4,3,25.07,67,2.73,948, red yellow
Chhattisgarh,DURG,2002,Kharif     ,Cotton(lint),16,24,26.69,53.69,3.31,1277, red yellow
Chhattisgarh,DURG,2003,Kharif     ,Cotton(lint),46,78,26.44,58.81,3.22,1277, red yellow
Chhattisgarh,DURG,2004,Kharif     ,Cotton(lint),396,609,25.57,62.69,3.05,1277, red yellow
Chhattisgarh,DURG,2005,Kharif     ,Cotton(lint),192,295,25.98,59.88,3.02,1277, red yellow
Chhattisgarh,DURG,2006,Kharif     ,Cotton(lint),59,87,25.9,62.19,3.09,1277, red yellow
Chhattisgarh,DURG,2007,Kharif     ,Cotton(lint),38,50,26.01,59.81,2.96,1277, red yellow
Chhattisgarh,DURG,2008,Kharif     ,Cotton(lint),14,21,25.63,61.12,3.03,1277, red yellow
Chhattisgarh,DURG,2009,Whole Year ,Cotton(lint),7,21,26.9,55.81,2.91,1277, red yellow
Chhattisgarh,DURG,2011,Kharif     ,Cotton(lint),34,51,25.29,63.94,2.88,1277, red yellow
Chhattisgarh,DURG,2012,Kharif     ,Cotton(lint),76,114,25.81,60.75,3.15,1277, red yellow
Chhattisgarh,DURG,2013,Whole Year ,Cotton(lint),28,42,25.65,64.69,3.07,1277, red yellow
Chhattisgarh,DURG,2014,Whole Year ,Cotton(lint),30,45,25.65,63.75,3.17,1277, red yellow
Chhattisgarh,RAIPUR,2003,Kharif     ,Cotton(lint),15,32,26.51,58.62,3.18,1388, red yellow
Chhattisgarh,RAIPUR,2004,Kharif     ,Cotton(lint),56,115,25.5,63.44,3.02,1388, red yellow
Chhattisgarh,RAIPUR,2005,Kharif     ,Cotton(lint),51,93,26.05,60.19,2.98,1388, red yellow
Chhattisgarh,RAIPUR,2006,Kharif     ,Cotton(lint),37,76,25.85,62.75,3.03,1388, red yellow
Chhattisgarh,RAIPUR,2007,Kharif     ,Cotton(lint),9,16,26.01,60.38,2.93,1388, red yellow
Chhattisgarh,RAIPUR,2009,Whole Year ,Cotton(lint),9,16,26.87,56.06,2.88,1388, red yellow
Chhattisgarh,RAIPUR,2010,Kharif     ,Cotton(lint),5,8,26.75,59.31,2.91,1388, red yellow
Chhattisgarh,RAJNANDGAON,2001,Kharif     ,Cotton(lint),5,3,26.02,58.5,3.16,1105,red and black
Chhattisgarh,RAJNANDGAON,2002,Kharif     ,Cotton(lint),2,5,26.69,53.69,3.31,1105,red and black
Chhattisgarh,RAJNANDGAON,2003,Kharif     ,Cotton(lint),17,60,26.44,58.81,3.22,1105,red and black
Chhattisgarh,RAJNANDGAON,2004,Kharif     ,Cotton(lint),13,37,25.57,62.69,3.05,1105,red and black
Chhattisgarh,SURGUJA,2001,Kharif     ,Cotton(lint),5,6,23.8,57,3.19,1406,red and black
Chhattisgarh,SURGUJA,2002,Kharif     ,Cotton(lint),4,5,24.26,54.62,3.02,1406,red and black
Chhattisgarh,SURGUJA,2003,Kharif     ,Cotton(lint),4,4,23.91,59.31,3.05,1406,red and black
Chhattisgarh,SURGUJA,2005,Kharif     ,Cotton(lint),1,1,23.81,58,2.98,1406,red and black
Chhattisgarh,SURGUJA,2006,Kharif     ,Cotton(lint),1,1,24.02,58.75,2.92,1406,red and black
Chhattisgarh,SURGUJA,2007,Kharif     ,Cotton(lint),1,1,23.59,60.19,3.02,1406,red and black
Chhattisgarh,SURGUJA,2008,Kharif     ,Cotton(lint),11,11,24.59,54.5,2.95,1406,red and black
Chhattisgarh,SURGUJA,2010,Kharif     ,Cotton(lint),7,12,24.81,55.31,2.93,1406,red and black
Gujarat,AMRELI,1997,Whole Year ,Cotton(lint),79700,228200,26.8,52.75,2.95,607,black
Gujarat,AMRELI,1998,Kharif     ,Cotton(lint),90100,371900,27.33,54.25,3.01,607,black
Gujarat,AMRELI,1999,Kharif     ,Cotton(lint),93500,124500,27.69,48.25,3.15,607,black
Gujarat,AMRELI,2000,Kharif     ,Cotton(lint),73100,58700,27.7,46.75,3.17,607,black
Gujarat,AMRELI,2001,Kharif     ,Cotton(lint),84300,83000,27.28,49.31,3.07,607,black
Gujarat,AMRELI,2002,Kharif     ,Cotton(lint),88800,140400,27.87,46.44,3.16,607,black
Gujarat,AMRELI,2003,Kharif     ,Cotton(lint),104000,339200,27.06,53.25,2.96,607,black
Gujarat,AMRELI,2004,Kharif     ,Cotton(lint),116400,290800,27.09,54.56,2.95,607,black
Gujarat,AMRELI,2005,Kharif     ,Cotton(lint),148100,567100,26.47,54.12,2.95,607,black
Gujarat,AMRELI,2006,Kharif     ,Cotton(lint),194300,890100,27.01,56.19,3.02,607,black
Gujarat,AMRELI,2007,Kharif     ,Cotton(lint),235600,891700,26.76,58.12,2.84,607,black
Gujarat,AMRELI,2008,Kharif     ,Cotton(lint),227100,760800,26.49,55.06,2.98,607,black
Gujarat,AMRELI,2009,Kharif     ,Cotton(lint),245500,685600,27.63,52.06,2.91,607,black
Gujarat,AMRELI,2010,Kharif     ,Cotton(lint),269400,1142600,26.98,59.56,2.87,607,black
Gujarat,AMRELI,2011,Kharif     ,Cotton(lint),388900,1009900,26.82,55.88,2.99,607,black
Gujarat,ANAND,2003,Kharif     ,Cotton(lint),1200,3900,27.3,53.19,2.48,763,grey and brown
Gujarat,ANAND,2004,Kharif     ,Cotton(lint),3800,15400,27.58,51.38,2.45,763,grey and brown
Gujarat,ANAND,2005,Kharif     ,Cotton(lint),3400,12800,26.74,52.81,2.34,763,grey and brown
Gujarat,ANAND,2006,Kharif     ,Cotton(lint),3600,10900,27.3,55.38,2.39,763,grey and brown
Gujarat,ANAND,2007,Kharif     ,Cotton(lint),3700,14300,27.34,54.5,2.34,763,grey and brown
Gujarat,ANAND,2008,Kharif     ,Cotton(lint),3100,11100,27.01,51.56,2.46,763,grey and brown
Gujarat,ANAND,2009,Kharif     ,Cotton(lint),2800,10200,28.07,50.19,2.46,763,grey and brown
Gujarat,ANAND,2010,Kharif     ,Cotton(lint),3300,14400,27.8,56.31,2.32,763,grey and brown
Gujarat,ANAND,2011,Kharif     ,Cotton(lint),5300,22700,27.23,53.06,2.5,763,grey and brown
Gujarat,ANAND,2012,Kharif     ,Cotton(lint),7600,20800,27.19,49.12,2.68,763,grey and brown
Haryana,BHIWANI,1997,Whole Year ,Cotton(lint),55000,85000,24.85,43.75,2.84,402.6,black
Haryana,BHIWANI,1998,Kharif     ,Cotton(lint),54800,97000,25.48,44.44,2.91,402.6,black
Haryana,BHIWANI,1999,Kharif     ,Cotton(lint),50459,122000,27.36,30.38,3.16,402.6,black
Haryana,BHIWANI,2000,Kharif     ,Cotton(lint),47478,109000,26.74,31.56,3.16,402.6,black
Haryana,BHIWANI,2001,Kharif     ,Cotton(lint),64668,80000,26.18,36.31,2.83,402.6,black
Haryana,BHIWANI,2002,Kharif     ,Cotton(lint),64628,84000,27.21,33.06,3.05,402.6,black
Haryana,BHIWANI,2003,Kharif     ,Cotton(lint),61897,121000,25.46,44,2.74,402.6,black
Haryana,BHIWANI,2004,Kharif     ,Cotton(lint),73039,176000,26.69,38.19,3.04,402.6,black
Haryana,BHIWANI,2005,Kharif     ,Cotton(lint),60491,105000,25.49,42.88,3.02,489.8,black
Haryana,BHIWANI,2006,Kharif     ,Cotton(lint),48614,103000,26.65,39.94,3.15,364.1,black
Haryana,BHIWANI,2007,Kharif     ,Cotton(lint),37338,99000,26.13,41.44,3.02,381.3,black
Haryana,BHIWANI,2008,Kharif     ,Cotton(lint),29815,74000,25.3,45.62,2.79,762.5,black
Haryana,BHIWANI,2009,Kharif     ,Cotton(lint),32829,88000,26.56,38.06,2.86,227.8,black
Haryana,BHIWANI,2010,Kharif     ,Cotton(lint),34882,106000,26.13,44.56,2.79,441.1,black
Haryana,BHIWANI,2011,Kharif     ,Cotton(lint),59565,216000,25.32,47.69,2.73,328.9,black
Haryana,BHIWANI,2012,Kharif     ,Cotton(lint),62612,231000,25.43,38.44,3.22,335.7,black
Haryana,FATEHABAD,1997,Whole Year ,Cotton(lint),108000,194000,24.87,42.88,2.72,970.15,alluvial
Haryana,FATEHABAD,1998,Kharif     ,Cotton(lint),102017,162000,25.91,40.62,2.84,970.15,alluvial
Haryana,FATEHABAD,1999,Kharif     ,Cotton(lint),95677,243000,27.54,28.69,3.04,970.15,alluvial
Haryana,FATEHABAD,2000,Kharif     ,Cotton(lint),107704,289000,26.98,29.75,3.07,970.15,alluvial
Haryana,FATEHABAD,2001,Kharif     ,Cotton(lint),114880,136000,26.34,34.88,2.73,970.15,alluvial
Haryana,FATEHABAD,2002,Kharif     ,Cotton(lint),80297,170000,27.47,31.06,2.95,970.15,alluvial
Haryana,FATEHABAD,2003,Kharif     ,Cotton(lint),87142,268000,25.75,40.69,2.71,970.15,alluvial
Haryana,FATEHABAD,2004,Kharif     ,Cotton(lint),101065,424000,26.94,35.69,2.91,970.15,alluvial
Haryana,FATEHABAD,2005,Kharif     ,Cotton(lint),94951,306000,25.65,41,2.93,970.15,alluvial
Haryana,FATEHABAD,2006,Kharif     ,Cotton(lint),90886,373000,26.76,39.06,2.96,970.15,alluvial
Haryana,FATEHABAD,2007,Kharif     ,Cotton(lint),85976,379000,26.4,39.81,2.84,970.15,alluvial
Haryana,FATEHABAD,2008,Kharif     ,Cotton(lint),84341,378000,25.51,43.5,2.7,970.15,alluvial
Haryana,FATEHABAD,2009,Kharif     ,Cotton(lint),85750,374000,26.72,36.12,2.75,970.15,alluvial
Haryana,FATEHABAD,2010,Kharif     ,Cotton(lint),83976,308000,26.33,41.44,2.66,970.15,alluvial
Haryana,FATEHABAD,2011,Kharif     ,Cotton(lint),90757,439000,25.6,45,2.66,970.15,alluvial
Haryana,FATEHABAD,2012,Kharif     ,Cotton(lint),85542,358000,25.51,37.12,3.07,970.15,alluvial
Haryana,HISAR,1997,Whole Year ,Cotton(lint),160000,301000,25.05,42.19,2.83,700,alluvial
Haryana,HISAR,1998,Kharif     ,Cotton(lint),140103,207000,26.02,40.56,2.94,1039.25,alluvial
Haryana,HISAR,1999,Kharif     ,Cotton(lint),135389,350000,27.65,28.62,3.19,1039.25,alluvial
Haryana,HISAR,2000,Kharif     ,Cotton(lint),141906,349000,27.23,28.62,3.22,1039.25,alluvial
Haryana,HISAR,2001,Kharif     ,Cotton(lint),166958,175000,26.62,33.88,2.83,1039.25,alluvial
Haryana,HISAR,2002,Kharif     ,Cotton(lint),142580,330000,27.64,30.31,3.05,1039.25,alluvial
Haryana,HISAR,2003,Kharif     ,Cotton(lint),141674,354000,25.98,39.56,2.78,1039.25,alluvial
Haryana,HISAR,2004,Kharif     ,Cotton(lint),153627,461000,27.14,35.12,3.02,1039.25,alluvial
Haryana,HISAR,2005,Kharif     ,Cotton(lint),146956,315000,25.88,40.12,2.99,1039.25,alluvial
Haryana,HISAR,2006,Kharif     ,Cotton(lint),129660,396000,26.96,38.19,3.12,1039.25,alluvial
Haryana,HISAR,2007,Kharif     ,Cotton(lint),118126,466000,26.53,39,2.97,1039.25,alluvial
Haryana,HISAR,2008,Kharif     ,Cotton(lint),112152,468000,25.87,41.56,2.81,1039.25,alluvial
Haryana,HISAR,2009,Kharif     ,Cotton(lint),132751,477000,26.91,35.69,2.84,1039.25,alluvial
Haryana,HISAR,2010,Kharif     ,Cotton(lint),124277,431000,26.56,41.06,2.8,1039.25,alluvial
Haryana,HISAR,2011,Kharif     ,Cotton(lint),153514,667000,25.85,43.69,2.76,1039.25,alluvial
Haryana,HISAR,2012,Kharif     ,Cotton(lint),145604,528000,25.65,36.56,3.18,1039.25,alluvial
Haryana,JHAJJAR,1997,Whole Year ,Cotton(lint),2000,3000,25.16,42.12,2.95,1262.6,alluvial
Haryana,JHAJJAR,1998,Kharif     ,Cotton(lint),2339,3000,25.34,46.06,2.99,1262.6,alluvial
Haryana,JHAJJAR,1999,Kharif     ,Cotton(lint),1094,1000,27.05,32.69,3.21,1262.6,alluvial
Haryana,JHAJJAR,2000,Kharif     ,Cotton(lint),1577,2000,26.31,34.56,3.16,1262.6,alluvial
Haryana,JHAJJAR,2001,Kharif     ,Cotton(lint),1261,2000,26.32,35.69,2.93,1262.6,alluvial
Haryana,JHAJJAR,2002,Kharif     ,Cotton(lint),3657,4000,26.93,35.44,3.05,1262.6,alluvial
Haryana,JHAJJAR,2003,Kharif     ,Cotton(lint),3397,8000,25.21,46.69,2.72,1262.6,alluvial
Haryana,JHAJJAR,2004,Kharif     ,Cotton(lint),5325,7000,26.4,40.75,3.09,1262.6,alluvial
Haryana,JHAJJAR,2005,Kharif     ,Cotton(lint),3617,7000,25.48,43.5,3.1,1262.6,alluvial
Haryana,JHAJJAR,2006,Kharif     ,Cotton(lint),1736,5000,26.42,41.75,3.23,1262.6,alluvial
